beta,areas,firing_areas,firings_in_assoc,avg_pairwise_assoc_overlap,total_assoc_overlap,overlap_with_ass_interest_after_1_firing,#firings_till_convergence,overlap_with_ass_interest_upon_convergence,max_overlap_with_ass_interest
0.05,3.0,1.0,1.0,0.1892744479495268,0.031545741324921134,0.3186119873817035,8.0,0.6813880126182965,0.6845425867507886
0.05,3.0,1.0,3.0,0.17665615141955837,0.015772870662460567,0.22712933753943218,5.0,0.7129337539432177,0.7129337539432177
0.05,3.0,1.0,5.0,0.19558359621451105,0.03470031545741325,0.30914826498422715,5.0,0.6529968454258676,0.6593059936908517
0.05,3.0,2.0,0.0,0.1813880126182965,0.01892744479495268,0.3280757097791798,9.0,0.6277602523659306,0.6277602523659306
0.05,3.0,2.0,1.0,0.1971608832807571,0.03785488958990536,0.444794952681388,7.0,0.7192429022082019,0.7192429022082019
0.05,3.0,2.0,3.0,0.20347003154574134,0.022082018927444796,0.2870662460567823,7.0,0.5520504731861199,0.5520504731861199
0.05,3.0,2.0,5.0,0.20820189274447948,0.0473186119873817,0.35962145110410093,7.0,0.6025236593059937,0.6056782334384858
0.05,4.0,1.0,0.0,0.18822292323869608,0.0031545741324921135,0.35646687697160884,7.0,0.7791798107255521,0.7791798107255521
0.05,4.0,1.0,1.0,0.18822292323869613,0.0,0.3911671924290221,5.0,0.7886435331230284,0.7886435331230284
0.05,4.0,1.0,3.0,0.1650893796004206,0.0,0.3186119873817035,5.0,0.7066246056782335,0.7160883280757098
0.05,4.0,1.0,5.0,0.17139852786540485,0.006309148264984227,0.416403785488959,4.0,0.7760252365930599,0.7760252365930599
0.05,4.0,2.0,0.0,0.1661409043112513,0.0,0.4637223974763407,5.0,0.7318611987381703,0.7350157728706624
0.05,4.0,2.0,1.0,0.17770767613038907,0.0031545741324921135,0.5930599369085173,4.0,0.7854889589905363,0.7854889589905363
0.05,4.0,2.0,3.0,0.1819137749737119,0.0,0.6403785488958991,5.0,0.8201892744479495,0.8201892744479495
0.05,4.0,2.0,5.0,0.17875920084121977,0.0031545741324921135,0.5646687697160884,5.0,0.7476340694006309,0.750788643533123
0.05,4.0,3.0,0.0,0.1598317560462671,0.00946372239747634,0.35331230283911674,7.0,0.7634069400630915,0.7665615141955836
0.05,4.0,3.0,1.0,0.1661409043112513,0.006309148264984227,0.4668769716088328,4.0,0.7728706624605678,0.7728706624605678
0.05,4.0,3.0,3.0,0.18086225026288116,0.0,0.5930599369085173,5.0,0.7949526813880127,0.7949526813880127
0.05,4.0,3.0,5.0,0.1640378548895899,0.0,0.6182965299684543,4.0,0.7981072555205048,0.7981072555205048
0.05,5.0,1.0,0.0,0.19085173501577285,0.0031545741324921135,0.40063091482649843,5.0,0.8359621451104101,0.8359621451104101
0.05,5.0,1.0,1.0,0.17113564668769715,0.0,0.555205047318612,4.0,0.8517350157728707,0.8517350157728707
0.05,5.0,1.0,3.0,0.17192429022082018,0.0,0.5709779179810726,3.0,0.7854889589905363,0.7854889589905363
0.05,5.0,1.0,5.0,0.1719242902208202,0.0,0.668769716088328,3.0,0.861198738170347,0.861198738170347
0.05,5.0,2.0,0.0,0.15457413249211358,0.0,0.47003154574132494,5.0,0.7791798107255521,0.7854889589905363
0.05,5.0,2.0,1.0,0.15851735015772872,0.0031545741324921135,0.6309148264984227,4.0,0.8643533123028391,0.8643533123028391
0.05,5.0,2.0,3.0,0.15694006309148265,0.0,0.6876971608832808,5.0,0.832807570977918,0.832807570977918
0.05,5.0,2.0,5.0,0.15141955835962145,0.0031545741324921135,0.7444794952681388,4.0,0.886435331230284,0.886435331230284
0.05,5.0,3.0,0.0,0.1632492113564669,0.0,0.5646687697160884,5.0,0.8296529968454258,0.8296529968454258
0.05,5.0,3.0,1.0,0.16719242902208203,0.0,0.7034700315457413,4.0,0.8170347003154574,0.8170347003154574
0.05,5.0,3.0,3.0,0.1608832807570978,0.0,0.6498422712933754,4.0,0.8422712933753943,0.8422712933753943
0.05,5.0,3.0,5.0,0.15930599369085172,0.0,0.7791798107255521,4.0,0.8454258675078864,0.8485804416403786
0.05,5.0,4.0,0.0,0.15930599369085172,0.0,0.7318611987381703,6.0,0.8422712933753943,0.8454258675078864
0.05,5.0,4.0,1.0,0.16167192429022084,0.0,0.668769716088328,4.0,0.8296529968454258,0.8296529968454258
0.05,5.0,4.0,3.0,0.16009463722397477,0.0,0.7413249211356467,4.0,0.8517350157728707,0.8517350157728707
0.05,5.0,4.0,5.0,0.16561514195583596,0.0,0.7350157728706624,3.0,0.8359621451104101,0.8359621451104101
0.05,6.0,1.0,0.0,0.1539432176656151,0.0,0.61198738170347,4.0,0.8706624605678234,0.8706624605678234
0.05,6.0,1.0,1.0,0.1583596214511041,0.0,0.6403785488958991,4.0,0.889589905362776,0.889589905362776
0.05,6.0,1.0,3.0,0.1665615141955836,0.0,0.5678233438485805,5.0,0.8454258675078864,0.8454258675078864
0.05,6.0,1.0,5.0,0.1665615141955836,0.0,0.5930599369085173,3.0,0.8958990536277602,0.8958990536277602
0.05,6.0,2.0,0.0,0.1753943217665615,0.0,0.7697160883280757,4.0,0.8769716088328076,0.8801261829652997
0.05,6.0,2.0,1.0,0.15583596214511042,0.0,0.61198738170347,5.0,0.8675078864353313,0.8675078864353313
0.03,2.0,1.0,0.0,0.24605678233438485,0.24605678233438485,0.11041009463722397,10.0,0.0031545741324921135,0.2302839116719243
0.03,2.0,1.0,1.0,0.24921135646687698,0.24921135646687698,0.07255520504731862,8.0,0.006309148264984227,0.24921135646687698
0.03,2.0,1.0,0.0,0.17665615141955837,0.17665615141955837,0.06309148264984227,7.0,0.00946372239747634,0.1608832807570978
0.03,2.0,1.0,1.0,0.22397476340694006,0.22397476340694006,0.05362776025236593,5.0,0.00946372239747634,0.21451104100946372
0.03,2.0,1.0,3.0,0.24290220820189273,0.24290220820189273,0.0694006309148265,5.0,0.006309148264984227,0.24290220820189273
0.03,2.0,1.0,5.0,0.21451104100946372,0.21451104100946372,0.07886435331230283,5.0,0.006309148264984227,0.19873817034700317
0.03,3.0,1.0,0.0,0.1750788643533123,0.015772870662460567,0.06624605678233439,6.0,0.0031545741324921135,0.1861198738170347
0.03,3.0,1.0,1.0,0.17823343848580442,0.012618296529968454,0.08201892744479496,11.0,0.0031545741324921135,0.2113564668769716
0.03,3.0,1.0,3.0,0.16403785488958988,0.022082018927444796,0.07886435331230283,11.0,0.0031545741324921135,0.17034700315457413
0.03,3.0,1.0,5.0,0.1971608832807571,0.022082018927444796,0.04416403785488959,4.0,0.0031545741324921135,0.1608832807570978
0.03,3.0,2.0,0.0,0.16719242902208203,0.012618296529968454,0.13249211356466878,9.0,0.0031545741324921135,0.1892744479495268
0.03,3.0,2.0,1.0,0.17192429022082018,0.025236593059936908,0.14195583596214512,4.0,0.0031545741324921135,0.24605678233438485
0.03,3.0,2.0,3.0,0.17034700315457413,0.022082018927444796,0.14195583596214512,11.0,0.0031545741324921135,0.2302839116719243
0.03,3.0,2.0,5.0,0.15457413249211355,0.00946372239747634,0.06624605678233439,7.0,0.0031545741324921135,0.1861198738170347
0.03,4.0,1.0,0.0,0.15141955835962145,0.0031545741324921135,0.03785488958990536,11.0,0.006309148264984227,0.11041009463722397
0.03,4.0,1.0,1.0,0.14090431125131442,0.0,0.10725552050473186,5.0,0.006309148264984227,0.17981072555205047
0.03,4.0,1.0,3.0,0.18086225026288116,0.0,0.028391167192429023,3.0,0.00946372239747634,0.1640378548895899
0.03,4.0,1.0,5.0,0.12933753943217666,0.0031545741324921135,0.08517350157728706,8.0,0.006309148264984227,0.15457413249211358
0.03,4.0,2.0,0.0,0.14090431125131442,0.0,0.11356466876971609,11.0,0.0031545741324921135,0.20189274447949526
0.03,4.0,2.0,1.0,0.15036803364879073,0.0,0.15772870662460567,7.0,0.0031545741324921135,0.21766561514195584
0.03,4.0,2.0,3.0,0.17245005257623555,0.0,0.11041009463722397,4.0,0.00946372239747634,0.19558359621451105
0.03,4.0,2.0,5.0,0.14511041009463724,0.0,0.17034700315457413,5.0,0.015772870662460567,0.20504731861198738
0.03,4.0,3.0,0.0,0.15562565720294427,0.0,0.2807570977917981,7.0,0.006309148264984227,0.3312302839116719
0.03,4.0,3.0,1.0,0.15036803364879073,0.0,0.22082018927444794,11.0,0.00946372239747634,0.277602523659306
0.03,4.0,3.0,3.0,0.1377497371188223,0.0,0.2870662460567823,11.0,0.0031545741324921135,0.31545741324921134
0.03,4.0,3.0,5.0,0.15878023133543637,0.0,0.2334384858044164,8.0,0.0031545741324921135,0.29652996845425866
0.03,5.0,1.0,0.0,0.13722397476340695,0.0,0.015772870662460567,11.0,0.0031545741324921135,0.0694006309148265
0.4,4.0,1.0,0.0,0.6708727655099894,0.012618296529968454,0.9684542586750788,3.0,1.0,1.0
0.4,4.0,1.0,1.0,0.9968454258675079,0.9905362776025236,1.0,2.0,1.0,1.0
0.4,4.0,1.0,3.0,0.9726603575184017,0.917981072555205,1.0,2.0,1.0,1.0
0.4,4.0,1.0,5.0,0.7423764458464773,0.22712933753943218,0.9968454258675079,3.0,1.0,1.0
0.4,4.0,2.0,0.0,0.7024185068349107,0.10725552050473186,1.0,2.0,1.0,1.0
0.4,4.0,2.0,1.0,0.6961093585699265,0.12302839116719243,1.0,2.0,1.0,1.0
0.4,4.0,2.0,3.0,0.668769716088328,0.00946372239747634,1.0,2.0,1.0,1.0
0.4,4.0,2.0,5.0,0.9905362776025237,0.9716088328075709,1.0,2.0,1.0,1.0
0.4,4.0,3.0,0.0,0.6361724500525763,0.0031545741324921135,1.0,2.0,1.0,1.0
0.4,4.0,3.0,1.0,0.3648790746582544,0.15457413249211358,1.0,2.0,1.0,1.0
0.4,4.0,3.0,3.0,0.9968454258675079,0.9905362776025236,1.0,2.0,1.0,1.0
0.4,4.0,3.0,5.0,0.5573080967402734,0.00946372239747634,1.0,2.0,1.0,1.0
0.3,4.0,1.0,0.0,0.2397476340694006,0.006309148264984227,0.7823343848580442,3.0,0.8454258675078864,0.8454258675078864
0.3,4.0,1.0,1.0,0.2397476340694006,0.0031545741324921135,0.8643533123028391,3.0,0.9053627760252366,0.9053627760252366
0.3,4.0,1.0,3.0,0.20294426919032596,0.00946372239747634,0.580441640378549,3.0,0.7981072555205048,0.7981072555205048
0.3,4.0,1.0,5.0,0.18717139852786538,0.0031545741324921135,0.6498422712933754,4.0,0.7444794952681388,0.7444794952681388
0.3,4.0,2.0,0.0,0.30283911671924285,0.00946372239747634,0.9400630914826499,3.0,0.9779179810725552,0.9779179810725552
0.3,4.0,2.0,1.0,0.17665615141955837,0.00946372239747634,0.668769716088328,3.0,0.6845425867507886,0.6845425867507886
0.3,4.0,2.0,3.0,0.27865404837013674,0.0031545741324921135,0.9842271293375394,3.0,1.0,1.0
0.3,4.0,2.0,5.0,0.18191377497371186,0.006309148264984227,0.6309148264984227,3.0,0.6908517350157729,0.6908517350157729
0.3,4.0,3.0,0.0,0.17770767613038907,0.0,0.22712933753943218,7.0,0.6435331230283912,0.6435331230283912
0.3,4.0,3.0,1.0,0.20189274447949526,0.006309148264984227,0.24605678233438485,4.0,0.6151419558359621,0.6151419558359621
0.3,4.0,3.0,3.0,0.18611987381703468,0.0031545741324921135,0.4605678233438486,4.0,0.7255520504731862,0.7255520504731862
0.3,4.0,3.0,5.0,0.19663512092534174,0.025236593059936908,0.45425867507886436,4.0,0.6593059936908517,0.6593059936908517
0.2,4.0,1.0,0.0,0.18296529968454256,0.006309148264984227,0.5488958990536278,3.0,0.6246056782334385,0.6246056782334385
0.2,4.0,1.0,1.0,0.1650893796004206,0.0031545741324921135,0.4794952681388013,3.0,0.5646687697160884,0.5646687697160884
0.2,4.0,1.0,3.0,0.1640378548895899,0.006309148264984227,0.5425867507886435,3.0,0.6340694006309149,0.6340694006309149
0.2,4.0,1.0,5.0,0.17981072555205047,0.00946372239747634,0.6056782334384858,6.0,0.6403785488958991,0.6529968454258676
0.2,4.0,2.0,0.0,0.19242902208201892,0.00946372239747634,0.5299684542586751,4.0,0.6309148264984227,0.6340694006309149
0.2,4.0,2.0,1.0,0.20084121976866456,0.006309148264984227,0.5078864353312302,4.0,0.6246056782334385,0.6309148264984227
0.2,4.0,2.0,3.0,0.18401682439537329,0.006309148264984227,0.5709779179810726,4.0,0.6403785488958991,0.6435331230283912
0.2,4.0,2.0,5.0,0.18717139852786543,0.0,0.47003154574132494,4.0,0.61198738170347,0.61198738170347
0.2,4.0,3.0,0.0,0.17245005257623555,0.0031545741324921135,0.17350157728706625,5.0,0.6151419558359621,0.6182965299684543
0.2,4.0,3.0,1.0,0.17875920084121977,0.006309148264984227,0.277602523659306,4.0,0.637223974763407,0.637223974763407
0.2,4.0,3.0,3.0,0.17245005257623555,0.0031545741324921135,0.3280757097791798,4.0,0.6309148264984227,0.637223974763407
0.2,4.0,3.0,5.0,0.19032597266035753,0.015772870662460567,0.2902208201892745,4.0,0.6340694006309149,0.6340694006309149
0.1,4.0,1.0,0.0,0.19768664563617247,0.006309148264984227,0.501577287066246,5.0,0.6845425867507886,0.6845425867507886
0.1,4.0,1.0,1.0,0.19768664563617247,0.006309148264984227,0.5772870662460567,4.0,0.7066246056782335,0.7066246056782335
0.1,4.0,1.0,3.0,0.19032597266035753,0.0031545741324921135,0.5993690851735016,4.0,0.694006309148265,0.694006309148265
0.1,4.0,1.0,5.0,0.2124079915878023,0.00946372239747634,0.6182965299684543,7.0,0.6876971608832808,0.7160883280757098
0.1,4.0,2.0,0.0,0.17770767613038907,0.0031545741324921135,0.5899053627760252,3.0,0.694006309148265,0.694006309148265
0.1,4.0,2.0,1.0,0.20084121976866456,0.00946372239747634,0.35646687697160884,6.0,0.6593059936908517,0.668769716088328
0.1,4.0,2.0,3.0,0.22712933753943218,0.00946372239747634,0.6624605678233438,7.0,0.750788643533123,0.750788643533123
0.1,4.0,2.0,5.0,0.19663512092534174,0.0031545741324921135,0.5678233438485805,4.0,0.6845425867507886,0.6845425867507886
0.1,4.0,3.0,0.0,0.20189274447949526,0.0031545741324921135,0.3753943217665615,6.0,0.6971608832807571,0.7034700315457413
0.1,4.0,3.0,1.0,0.19978969505783387,0.006309148264984227,0.45425867507886436,7.0,0.7413249211356467,0.7476340694006309
0.1,4.0,3.0,3.0,0.19558359621451105,0.012618296529968454,0.35962145110410093,6.0,0.6750788643533123,0.6750788643533123
0.1,4.0,3.0,5.0,0.2124079915878023,0.0031545741324921135,0.42586750788643535,5.0,0.6624605678233438,0.6656151419558359
0.075,4.0,1.0,0.0,0.2082018927444795,0.0,0.5141955835962145,5.0,0.7539432176656151,0.7570977917981072
0.075,4.0,1.0,1.0,0.18401682439537329,0.00946372239747634,0.5110410094637224,4.0,0.7476340694006309,0.7476340694006309
0.075,4.0,1.0,3.0,0.2092534174553102,0.006309148264984227,0.501577287066246,4.0,0.7287066246056783,0.7287066246056783
0.075,4.0,1.0,5.0,0.2071503680336488,0.0031545741324921135,0.5236593059936908,7.0,0.7318611987381703,0.7350157728706624
0.075,4.0,2.0,0.0,0.19663512092534174,0.0,0.6750788643533123,6.0,0.7539432176656151,0.7539432176656151
0.075,4.0,2.0,1.0,0.20084121976866456,0.0,0.7097791798107256,5.0,0.7854889589905363,0.7886435331230284
0.075,4.0,2.0,3.0,0.19768664563617244,0.00946372239747634,0.5425867507886435,5.0,0.7192429022082019,0.7192429022082019
0.075,4.0,2.0,5.0,0.19558359621451105,0.006309148264984227,0.6340694006309149,5.0,0.7287066246056783,0.7350157728706624
0.075,4.0,3.0,0.0,0.22502628811777078,0.012618296529968454,0.334384858044164,6.0,0.7097791798107256,0.7097791798107256
0.075,4.0,3.0,1.0,0.21345951629863302,0.006309148264984227,0.39747634069400634,7.0,0.7381703470031545,0.7413249211356467
0.075,4.0,3.0,3.0,0.2039957939011567,0.0031545741324921135,0.3943217665615142,6.0,0.722397476340694,0.722397476340694
0.075,4.0,3.0,5.0,0.22397476340694009,0.0,0.5488958990536278,4.0,0.7728706624605678,0.7728706624605678
0.05,4.0,1.0,0.0,0.17770767613038907,0.0031545741324921135,0.31230283911671924,6.0,0.7602523659305994,0.7602523659305994
0.05,4.0,1.0,1.0,0.1661409043112513,0.0031545741324921135,0.45741324921135645,5.0,0.8233438485804416,0.8233438485804416
0.05,4.0,1.0,3.0,0.1692954784437434,0.0031545741324921135,0.3438485804416404,4.0,0.7760252365930599,0.7760252365930599
0.05,4.0,1.0,5.0,0.18086225026288116,0.0031545741324921135,0.4889589905362776,5.0,0.7634069400630915,0.7634069400630915
0.05,4.0,2.0,0.0,0.16193480546792852,0.0,0.5078864353312302,6.0,0.7886435331230284,0.7917981072555205
0.05,4.0,2.0,1.0,0.18611987381703474,0.0,0.5205047318611987,6.0,0.7539432176656151,0.7570977917981072
0.05,4.0,2.0,3.0,0.18611987381703468,0.006309148264984227,0.5741324921135647,5.0,0.7570977917981072,0.7634069400630915
0.05,4.0,2.0,5.0,0.17455310199789698,0.006309148264984227,0.6498422712933754,5.0,0.8012618296529969,0.807570977917981
0.05,4.0,3.0,0.0,0.18401682439537329,0.006309148264984227,0.49842271293375395,6.0,0.7381703470031545,0.7444794952681388
0.05,4.0,3.0,1.0,0.1661409043112513,0.0031545741324921135,0.4668769716088328,5.0,0.7570977917981072,0.7570977917981072
0.05,4.0,3.0,3.0,0.18191377497371186,0.0031545741324921135,0.42586750788643535,6.0,0.7476340694006309,0.7476340694006309
0.05,4.0,3.0,5.0,0.1819137749737119,0.0,0.5709779179810726,4.0,0.7444794952681388,0.7444794952681388
0.03,4.0,1.0,0.0,0.1619348054679285,0.0,0.12618296529968454,5.0,0.006309148264984227,0.20504731861198738
0.03,4.0,1.0,1.0,0.15036803364879073,0.0,0.17981072555205047,6.0,0.006309148264984227,0.1861198738170347
0.03,4.0,1.0,3.0,0.14931650893796003,0.0,0.1829652996845426,11.0,0.012618296529968454,0.1829652996845426
0.03,4.0,1.0,5.0,0.14826498422712933,0.0,0.1167192429022082,7.0,0.00946372239747634,0.167192429022082
0.03,4.0,2.0,0.0,0.14826498422712933,0.0031545741324921135,0.22082018927444794,11.0,0.0031545741324921135,0.22082018927444794
0.03,4.0,2.0,1.0,0.14300736067297581,0.0,0.19558359621451105,9.0,0.006309148264984227,0.24290220820189273
0.03,4.0,2.0,3.0,0.14931650893796003,0.0031545741324921135,0.24921135646687698,11.0,0.006309148264984227,0.25236593059936907
0.03,4.0,2.0,5.0,0.14195583596214512,0.0,0.1608832807570978,7.0,0.00946372239747634,0.2302839116719243
0.03,4.0,3.0,0.0,0.1366982124079916,0.0031545741324921135,0.29652996845425866,11.0,0.0031545741324921135,0.3217665615141956
0.03,4.0,3.0,1.0,0.1608832807570978,0.0031545741324921135,0.3753943217665615,11.0,0.00946372239747634,0.3785488958990536
0.03,4.0,3.0,3.0,0.13249211356466875,0.0031545741324921135,0.3501577287066246,11.0,0.006309148264984227,0.3501577287066246
0.03,4.0,3.0,5.0,0.12828601472134596,0.0,0.25236593059936907,8.0,0.006309148264984227,0.2744479495268139
0.4,4.0,1.0,0.0,0.9957939011566772,0.9873817034700315,1.0,2.0,1.0,1.0
0.4,4.0,1.0,1.0,0.5352260778128286,0.050473186119873815,0.9526813880126183,3.0,1.0,1.0
0.4,4.0,1.0,3.0,0.6803364879074657,0.04100946372239748,1.0,2.0,1.0,1.0
0.4,4.0,1.0,5.0,0.6708727655099894,0.015772870662460567,0.24290220820189273,4.0,1.0,1.0
0.4,4.0,2.0,0.0,0.6887486855941115,0.06624605678233439,1.0,2.0,1.0,1.0
0.4,4.0,2.0,1.0,0.7087276550998949,0.12618296529968454,1.0,2.0,1.0,1.0
0.4,4.0,2.0,3.0,0.6866456361724501,0.10410094637223975,1.0,2.0,1.0,1.0
0.4,4.0,2.0,5.0,0.6855941114616194,0.056782334384858045,1.0,2.0,1.0,1.0
0.4,4.0,3.0,0.0,0.5005257623554153,0.03785488958990536,1.0,2.0,1.0,1.0
0.4,4.0,3.0,1.0,0.6898002103049422,0.12302839116719243,1.0,2.0,1.0,1.0
0.4,4.0,3.0,3.0,0.6624605678233438,0.0031545741324921135,1.0,2.0,1.0,1.0
0.4,4.0,3.0,5.0,0.7076761303890642,0.13249211356466878,1.0,2.0,1.0,1.0
0.3,4.0,1.0,0.0,0.19348054679284965,0.00946372239747634,0.5867507886435331,4.0,0.6403785488958991,0.6403785488958991
0.3,4.0,1.0,1.0,0.21976866456361724,0.012618296529968454,0.7160883280757098,3.0,0.750788643533123,0.750788643533123
0.3,4.0,1.0,3.0,0.19242902208201892,0.0,0.694006309148265,4.0,0.7381703470031545,0.7381703470031545
0.3,4.0,1.0,5.0,0.1598317560462671,0.0031545741324921135,0.5394321766561514,3.0,0.5993690851735016,0.5993690851735016
0.3,4.0,2.0,0.0,0.17245005257623555,0.0031545741324921135,0.3722397476340694,5.0,0.5993690851735016,0.5993690851735016
0.3,4.0,2.0,1.0,0.20294426919032596,0.00946372239747634,0.6277602523659306,4.0,0.6813880126182965,0.6845425867507886
0.3,4.0,2.0,3.0,0.28391167192429023,0.01892744479495268,0.9936908517350158,3.0,0.9968454258675079,0.9968454258675079
0.3,4.0,2.0,5.0,0.20189274447949526,0.012618296529968454,0.6435331230283912,3.0,0.6908517350157729,0.6908517350157729
0.3,4.0,3.0,0.0,0.17981072555205047,0.0031545741324921135,0.3627760252365931,4.0,0.722397476340694,0.722397476340694
0.3,4.0,3.0,1.0,0.1640378548895899,0.0031545741324921135,0.45741324921135645,5.0,0.6435331230283912,0.6435331230283912
0.3,4.0,3.0,3.0,0.19453207150368032,0.01892744479495268,0.5236593059936908,3.0,0.7129337539432177,0.7129337539432177
0.3,4.0,3.0,5.0,0.18191377497371186,0.0,0.6340694006309149,3.0,0.7444794952681388,0.7444794952681388
0.2,4.0,1.0,0.0,0.18717139852786538,0.0,0.5394321766561514,3.0,0.5899053627760252,0.5899053627760252
0.2,4.0,1.0,1.0,0.16929547844374346,0.0,0.5615141955835962,3.0,0.6466876971608833,0.6466876971608833
0.2,4.0,1.0,3.0,0.17770767613038907,0.006309148264984227,0.5173501577287066,4.0,0.5962145110410094,0.5993690851735016
0.2,4.0,1.0,5.0,0.17245005257623555,0.0031545741324921135,0.5299684542586751,4.0,0.580441640378549,0.583596214511041
0.2,4.0,2.0,0.0,0.17770767613038907,0.00946372239747634,0.2334384858044164,5.0,0.5520504731861199,0.555205047318612
0.2,4.0,2.0,1.0,0.18822292323869613,0.00946372239747634,0.6151419558359621,4.0,0.6719242902208202,0.6719242902208202
0.2,4.0,2.0,3.0,0.18717139852786538,0.00946372239747634,0.31230283911671924,6.0,0.6088328075709779,0.61198738170347
0.2,4.0,2.0,5.0,0.16298633017875921,0.006309148264984227,0.12933753943217666,6.0,0.5899053627760252,0.5899053627760252
0.2,4.0,3.0,0.0,0.17981072555205047,0.006309148264984227,0.24605678233438485,6.0,0.6246056782334385,0.6246056782334385
0.2,4.0,3.0,1.0,0.18506834910620398,0.0,0.2113564668769716,4.0,0.6466876971608833,0.6466876971608833
0.2,4.0,3.0,3.0,0.1640378548895899,0.00946372239747634,0.24290220820189273,4.0,0.6151419558359621,0.6151419558359621
0.2,4.0,3.0,5.0,0.18401682439537329,0.006309148264984227,0.2996845425867508,4.0,0.6088328075709779,0.6088328075709779
0.1,4.0,1.0,0.0,0.18822292323869613,0.00946372239747634,0.5299684542586751,5.0,0.6750788643533123,0.6813880126182965
0.1,4.0,1.0,1.0,0.19768664563617244,0.012618296529968454,0.5741324921135647,4.0,0.6750788643533123,0.6782334384858044
0.1,4.0,1.0,3.0,0.19558359621451105,0.006309148264984227,0.6246056782334385,5.0,0.6876971608832808,0.6908517350157729
0.1,4.0,1.0,5.0,0.2082018927444795,0.0031545741324921135,0.6435331230283912,3.0,0.7318611987381703,0.7318611987381703
0.1,4.0,2.0,0.0,0.17981072555205047,0.0031545741324921135,0.45425867507886436,5.0,0.6182965299684543,0.6182965299684543
0.1,4.0,2.0,1.0,0.2071503680336488,0.00946372239747634,0.668769716088328,3.0,0.7350157728706624,0.7350157728706624
0.1,4.0,2.0,3.0,0.20609884332281805,0.0031545741324921135,0.6435331230283912,7.0,0.7255520504731862,0.7287066246056783
0.1,4.0,2.0,5.0,0.19663512092534174,0.006309148264984227,0.668769716088328,4.0,0.7129337539432177,0.7129337539432177
0.1,4.0,3.0,0.0,0.19873817034700314,0.00946372239747634,0.3501577287066246,5.0,0.7066246056782335,0.7129337539432177
0.1,4.0,3.0,1.0,0.20399579390115666,0.0,0.3438485804416404,5.0,0.694006309148265,0.6971608832807571
0.1,4.0,3.0,3.0,0.19558359621451105,0.00946372239747634,0.38801261829652994,4.0,0.7003154574132492,0.7003154574132492
0.1,4.0,3.0,5.0,0.18822292323869613,0.0,0.3659305993690852,5.0,0.7476340694006309,0.7476340694006309
0.075,4.0,1.0,0.0,0.22082018927444794,0.00946372239747634,0.5520504731861199,4.0,0.7981072555205048,0.7981072555205048
0.075,4.0,1.0,1.0,0.21871713985278654,0.00946372239747634,0.5583596214511041,5.0,0.7350157728706624,0.7350157728706624
0.075,4.0,1.0,3.0,0.21661409043112512,0.015772870662460567,0.5331230283911672,5.0,0.7350157728706624,0.7350157728706624
0.075,4.0,1.0,5.0,0.21556256572029442,0.00946372239747634,0.6561514195583596,4.0,0.7728706624605678,0.7728706624605678
0.075,4.0,2.0,0.0,0.2060988433228181,0.0031545741324921135,0.5741324921135647,4.0,0.7444794952681388,0.7444794952681388
0.075,4.0,2.0,1.0,0.21556256572029442,0.015772870662460567,0.6214511041009464,3.0,0.7413249211356467,0.7413249211356467
0.075,4.0,2.0,3.0,0.22502628811777078,0.0031545741324921135,0.5772870662460567,6.0,0.7255520504731862,0.7287066246056783
0.075,4.0,2.0,5.0,0.20504731861198736,0.0031545741324921135,0.5457413249211357,4.0,0.6782334384858044,0.6782334384858044
0.075,4.0,3.0,0.0,0.20084121976866456,0.006309148264984227,0.3911671924290221,5.0,0.7255520504731862,0.7287066246056783
0.075,4.0,3.0,1.0,0.20084121976866456,0.0,0.47634069400630913,6.0,0.7318611987381703,0.7350157728706624
0.075,4.0,3.0,3.0,0.21030494216614093,0.00946372239747634,0.45741324921135645,4.0,0.7255520504731862,0.7255520504731862
0.075,4.0,3.0,5.0,0.2082018927444795,0.006309148264984227,0.5867507886435331,3.0,0.7634069400630915,0.7634069400630915
0.05,4.0,1.0,0.0,0.1692954784437434,0.0,0.26498422712933756,6.0,0.7697160883280757,0.7697160883280757
0.05,4.0,1.0,1.0,0.17139852786540485,0.0,0.33753943217665616,5.0,0.8264984227129337,0.8264984227129337
0.05,4.0,1.0,3.0,0.1356466876971609,0.0,0.334384858044164,4.0,0.7823343848580442,0.7823343848580442
0.05,4.0,1.0,5.0,0.19348054679284965,0.0031545741324921135,0.49842271293375395,5.0,0.7634069400630915,0.7634069400630915
0.05,4.0,2.0,0.0,0.1440588853838065,0.0031545741324921135,0.4921135646687697,5.0,0.7917981072555205,0.7917981072555205
0.05,4.0,2.0,1.0,0.15772870662460567,0.0,0.6151419558359621,4.0,0.8233438485804416,0.8233438485804416
0.05,4.0,2.0,3.0,0.17455310199789695,0.0031545741324921135,0.5962145110410094,4.0,0.8201892744479495,0.8201892744479495
0.05,4.0,2.0,5.0,0.167192429022082,0.0,0.555205047318612,4.0,0.8012618296529969,0.8012618296529969
0.05,4.0,3.0,0.0,0.1598317560462671,0.0,0.4479495268138801,8.0,0.7823343848580442,0.7823343848580442
0.05,4.0,3.0,1.0,0.1682439537329127,0.0031545741324921135,0.41324921135646686,4.0,0.7350157728706624,0.7350157728706624
0.05,4.0,3.0,3.0,0.17139852786540485,0.006309148264984227,0.5141955835962145,6.0,0.7444794952681388,0.7476340694006309
0.05,4.0,3.0,5.0,0.17875920084121977,0.0,0.5173501577287066,5.0,0.7760252365930599,0.7760252365930599
